id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1482556,Room 5,5014042,Yue Jin,,Cambridgeport,42.34044,-71.12589,Private room,95,1,11,2022-04-24,0.13,13,142,1,
32330401,Studio Ready 4 Students & Traveling Professionals! 310,205269848,Temple Place,,Area 2/MIT,42.35428,-71.06163,Private room,149,29,32,2020-02-25,0.87,17,139,0,STR-390690
46697368,"Beautiful, Fully Furnished Studio, Steps to MGH",266312920,STARS Of,,East Cambridge,42.36135,-71.06387,Entire home/apt,104,29,0,,,23,25,0,
49754318,(140R) Back Bay Studio,331225367,Stone,,Area 2/MIT,42.35452,-71.07417,Entire home/apt,207,1,47,2022-06-19,4.86,62,196,47,Exempt: This listing is a unit that has contracts with hospitals
14770892,"Victorian Charm, Modern Style w/Private Entrance",34055750,Philip And Ann,,Area 2/MIT,42.34338,-71.06874,Entire home/apt,346,2,226,2022-06-19,3.20,1,222,64,STR-414322
602880095825799604,Spacious Studio With Fast Wifi!,409684302,Justin And Mandy,,Area 2/MIT,42.34277,-71.08081,Entire home/apt,375,14,0,,,36,360,0,Exempt: This listing is a hotel or motel
48027607,Beautiful Huge Studio | Downtown | Near Train,212359760,Evonify,,Area 2/MIT,42.35323,-71.0631,Entire home/apt,265,1,29,2022-06-09,2.20,31,307,28,Exempt: This listing is a unit that has contracts with hospitals
14055624,Cosy room for one non-smoker,30489899,Home On Blaine,,West Cambridge,42.35655,-71.13828,Private room,50,91,2,2021-12-20,0.03,4,328,1,
599863181869776629,"Modern Brookline 2BR w/ Elevator & Gym, near...",107434423,Blueground,,Cambridgeport,42.34292,-71.11951,Entire home/apt,249,32,0,,,324,278,0,
610021158527991851,Central 4 Bed 2 Bath near MGH and Waterfront,130680380,Jodie,,East Cambridge,42.36611,-71.05918,Entire home/apt,600,9,0,,,7,28,0,STR-461702
54399424,Cozy Studio with Great Wifi!,409684302,Justin And Mandy,,Area 2/MIT,42.34219,-71.07872,Entire home/apt,500,14,0,,,36,346,0,Exempt: This listing is a hotel or motel
53808286,Unfurnished Queen room in Allston,297860058,June Team,,Cambridgeport,42.35446,-71.13013,Private room,45,91,0,,,44,341,0,
51812329,"Dapper Back Bay Studio, w/ Gym, walk to Newbury...",107434423,Blueground,,Area 2/MIT,42.348633,-71.074088,Entire home/apt,226,32,0,,,324,189,0,
52950613,"Beautiful, fully equipped, luxury condo!",423270067,Harry And Susie,,Area 2/MIT,42.34538,-71.0813,Entire home/apt,571,1,9,2022-05-29,1.48,28,350,9,Exempt: This listing is a unit used for furnished institutional or business stays
46965461,Unbeatable Location | 4bed Loft | Parking Optional,365116307,Brian + Heather,,East Cambridge,42.35582,-71.06216,Entire home/apt,758,1,59,2022-06-21,3.31,29,157,55,STR-466835
51572775,"Cozy South End Studio near T, Shops + Dining,...",107434423,Blueground,,Area 2/MIT,42.33999439999999,-71.0814304,Entire home/apt,178,32,0,,,324,179,0,
578829581723459472,Classic Boston Studio on Newbury w/ A+ shopping...,107434423,Blueground,,Area 2/MIT,42.34964,-71.08137,Entire home/apt,206,32,0,,,324,330,0,
620875895680909013,Stylish Flex-cation Space in Back Bay!,423270067,Harry And Susie,,Area 2/MIT,42.34424,-71.08117,Entire home/apt,757,1,0,,,28,324,0,Exempt: This listing is a unit used for furnished institutional or business stays
54196331,Fancy Modern Huge 2bed 2bath Apartment Newbury St,158837906,Hashouki,,Area 2/MIT,42.34955,-71.07905,Entire home/apt,399,28,1,2022-05-25,1,41,324,1,STR-002986
578114881460921853,Classic Boston Studio on Newbury w/ A+ shopping...,107434423,Blueground,,Area 2/MIT,42.34966,-71.08147,Entire home/apt,205,32,0,,,324,238,0,
41397978,1863 House Bed and  Breakfast M307 Room 1,32532791,Marie,,Area 2/MIT,42.34387,-71.07619,Private room,159,2,17,2022-05-23,0.60,9,20,16,Approved by government
606636977781961015,High-Rise 1BR Condo W/ Scenic Boston Views!,444667455,Anthony,,East Cambridge,42.36388,-71.06396,Private room,274,2,8,2022-06-16,5.71,2,314,8,Exempt: This listing is a hotel or motel
554376006267532301,Beautiful 2BR + 100 Walkscore | Downtown | 3D SCAN,212359760,Evonify,,Area 2/MIT,42.35133,-71.06365,Entire home/apt,330,1,6,2022-06-20,1.53,31,283,6,Exempt: This listing is a unit that has contracts with hospitals
40348580,3BR Spacious Apt in The Heart of Boston Downtown!!,100148225,Amy,,Area 2/MIT,42.35471,-71.06173,Entire home/apt,477,3,11,2022-06-19,4.78,1,172,11,STR-481430
47407295,Serene Studio Downtown | Close to Hospitals | Wifi,382451810,Albert,,East Cambridge,42.35448,-71.05795,Entire home/apt,244,1,54,2022-06-08,4.03,21,181,51,STR-466810
7911936,"Downtown Beacon Hill, Convenient, Comfy Studio; #1",22348222,Maverick,,East Cambridge,42.36017,-71.06346,Entire home/apt,242,1,141,2022-06-05,1.73,84,345,24,STR-415613
606115720549620588,Affordable & Simple Chic Studio,244600805,Bay Village,,Area 2/MIT,42.34745,-71.0702,Entire home/apt,137,3,5,2022-06-05,3.06,18,174,5,STR-415223
8789,Curved Glass Studio/1bd facing Park,26988,Anne,,East Cambridge,42.35867,-71.06307,Entire home/apt,110,91,25,2020-04-15,0.26,6,219,0,
566450430168033283,Amazing one bed apt in beacon hill with backyard,373675137,Liya,,East Cambridge,42.36017,-71.06484,Entire home/apt,139,29,0,,,41,330,0,
644670109338778596,Lovely 4 bed room in boston beacon hill,373675137,Liya,,East Cambridge,42.3600363358851,-71.06595195829868,Entire home/apt,326,29,0,,,41,365,0,
52883886,Spectacular views in a spacious Beacon Hill 2bd2ba,28741809,Darlene,,East Cambridge,42.35933,-71.06307,Entire home/apt,410,29,2,2022-05-01,0.32,1,243,2,
5203538,Beautiful Townhouse Boston's South End,26917979,Jim,,Area 2/MIT,42.34024,-71.07483,Entire home/apt,900,5,5,2022-04-19,0.06,1,72,1,STR-470244
31933571,🌳Penthouse w Deck🌳Walk MGH🌳Sanitized🌳Laundry🌳,238179467,BlackFox,,East Cambridge,42.3585,-71.06742,Entire home/apt,499,32,12,2021-05-31,0.30,8,246,0,
48001395,Large 3.5 BR|2 BA Penthouse Duplex,9410008,Jason,,East Cambridge,42.36078,-71.07208,Entire home/apt,1104,7,31,2022-05-30,1.89,19,163,20,STR-441399
45689380,Luxury 1 Bedroom in Downtown Boston,22541573,Ken,,Area 2/MIT,42.35296,-71.05803,Entire home/apt,285,30,0,,,40,338,0,
5768819,"Stylish Downtown Studio in the SouthEnd, C.Ave# 4",22348222,Maverick,,Area 2/MIT,42.34447,-71.07644,Entire home/apt,256,1,127,2022-04-29,1.54,84,350,5,STR-415605
44053258,"Crisp Downtown Studio w/ W/D, Doorman, nr....",107434423,Blueground,,Area 2/MIT,42.3522,-71.06442,Entire home/apt,175,32,0,,,324,268,0,
41953347,"Hip Back Bay 1BR w/ Gym, Doorman, nr. Copley...",107434423,Blueground,,Area 2/MIT,42.34917,-71.08077,Entire home/apt,349,32,1,2021-12-21,0.16,324,38,1,
19584489,Renovated modern 1 bed beside State House,26988,Anne,,East Cambridge,42.3571,-71.06175,Entire home/apt,100,32,10,2022-05-31,0.17,6,172,3,
12898177,1 Bedroom with Pool Access in Heart of Downtown Boston,22541573,Ken,,East Cambridge,42.35924,-71.05865,Entire home/apt,280,30,6,2022-03-11,0.10,40,260,1,
608359192793639653,"Classic Back Bay 1BR w/ W/D & Gym, 2 blocks to...",107434423,Blueground,,Area 2/MIT,42.34992,-71.06943,Entire home/apt,296,32,0,,,324,0,0,
612919537520332335,Cozy and Cute Value Studio!,409684302,Justin And Mandy,,Area 2/MIT,42.34291,-71.08005,Entire home/apt,429,14,0,,,36,357,0,Exempt: This listing is a unit used for furnished institutional or business stays
49424441,Beautiful Huge Studio | Downtown | Near Train,212359760,Evonify,,Area 2/MIT,42.35283,-71.06377,Entire home/apt,274,29,35,2021-11-26,2.52,31,307,31,Exempt: This listing is a unit that has contracts with hospitals
50563127,"Beauty in Back Bay, 1BR w/ Gym, close to the...",107434423,Blueground,,Area 2/MIT,42.34992,-71.06943,Entire home/apt,260,32,0,,,324,260,0,
13378936,Montgomery Place - One Bedroom,75997654,Kathe,,Area 2/MIT,42.34347,-71.07368,Entire home/apt,145,29,138,2022-05-10,1.89,2,113,6,
42708634,Airy 1BR in Downtown w/ Concierge Near Transit,48005494,,,East Cambridge,42.35914,-71.05825,Entire home/apt,226,32,6,2022-03-31,0.27,14,325,5,
52682307,Charming North End 2BR on Salem Street by...,107434423,Blueground,,East Cambridge,42.3646556,-71.0553714,Entire home/apt,217,32,1,2022-02-27,0.26,324,310,1,
641635114263404601,Modern Room in Brighton Apartment,297860058,June Team,,West Cambridge,42.35415309053304,-71.16003152836713,Private room,62,91,0,,,44,315,0,
649123070655555346,Modern Room in Brighton Apartment,297860058,June Team,,West Cambridge,42.34970716980701,-71.14924777044607,Private room,62,91,0,,,44,293,0,
77171,Spacious & modern apartment w/ private parking,14169,Stacy,,Agassiz,42.3887,-71.09624,Entire home/apt,225,6,39,2021-08-16,0.29,1,8,8,
641287314592013474,Unique Room in Brighton Apartment,297860058,June Team,,West Cambridge,42.35487,-71.16066,Private room,68,91,0,,,44,324,0,
643456166095575171,Huge 2 bedrooms apt in Watertown Arsenal mall,158837906,Hashouki,,West Cambridge,42.36166,-71.16045,Entire home/apt,449,14,0,,,41,324,0,
39547982,Urban Living in Allston,297860058,June Team,,West Cambridge,42.35011,-71.14389,Private room,51,91,0,,,44,318,0,
52121628,"$PEND @ dAy
in B🙄ST⚾N",51354887,Andre,,North Cambridge,42.40447,-71.11355,Private room,75,1,16,2022-06-04,1.72,3,352,16,
53893198,Modern&Sunny 2bed 2bath apartment in Assembly Row,158837906,Hashouki,,East Cambridge,42.39249,-71.07931,Entire home/apt,599,14,1,2022-01-05,0.18,41,344,1,
28201782,3BR Spacious home close to Boston with parking,163269606,Marie,,East Cambridge,42.38947,-71.0808,Entire home/apt,286,2,95,2022-06-19,2.23,1,120,54,
618445845546934829,Private Room w/ twin Alcove near Charles River,2356643,MyBostonTrip,,West Cambridge,42.36108,-71.14472,Private room,91,2,2,2022-06-09,1.30,33,332,2,STR-461419
48975118,The Union,156125739,Melanie,,Wellington-Harrington,42.3813,-71.09796,Entire home/apt,191,2,108,2022-06-21,7.81,1,107,92,
16122237,2nd Floor bedroom w/a queen size bed,64899249,"Maria  ,",,North Cambridge,42.39632,-71.10468,Private room,150,1,27,2022-06-05,0.42,16,280,9,
14485307,Grand Victorian gets Contemporary Facelift! #1,15903529,Rajib,,North Cambridge,42.41269,-71.11788,Private room,149,2,68,2022-06-14,0.95,2,164,16,
25106852,Top floor of Somerville single family,189776089,Nimco,,North Cambridge,42.39386,-71.09967,Private room,195,2,63,2022-06-18,1.27,1,203,11,
15806569,"Private WC, Separate Entrance and near Subway",34926211,Quinn,,East Cambridge,42.3883,-71.08336,Private room,65,2,406,2022-06-06,5.92,3,67,69,
41949153,"Walk to Harvard, Clean, Spacious & Convenient",8441226,Justin,,West Cambridge,42.36399,-71.13103,Entire home/apt,368,2,53,2022-06-12,1.90,4,294,48,STR-418699
652992901294677053,Speakeasy Pirate Hostel Creative Space,65218861,Alaska,,Mid-Cambridge,42.37822,-71.10157,Entire home/apt,200,3,0,,,2,3,0,
48548801,Awesome Room Close to T and Boston (1A),388872888,Yuping,,East Cambridge,42.38879,-71.08259,Private room,89,2,30,2022-06-12,2.35,7,319,25,
4054229,"Ada Lovelace room, small eaved rm in old Victorian",2063272,"Sam, Jesse, And Kaia",,Agassiz,42.38686,-71.11057,Private room,60,91,27,2021-10-09,0.29,5,234,1,
13719227,Peaceful neighborhood Quiet room Close to Harvard,77158766,Eunice,,West Cambridge,42.36092,-71.14363,Private room,40,91,6,2019-06-01,0.08,3,326,0,
52060181,Executive Suite Loft -  Harvard Allston Campus,8441226,Justin,,West Cambridge,42.36355,-71.13151,Entire home/apt,289,2,35,2022-06-19,3.80,4,312,35,STR-418699
554159050063781872,Private room in home minutes from Boston,36217574,Judy,,North Cambridge,42.42049,-71.1355,Private room,100,28,0,,,1,290,0,
42836939,"Hedy Lamarr room, large cozy room with a view",2063272,"Sam, Jesse, And Kaia",,Agassiz,42.38682,-71.11111,Private room,95,91,0,,,5,283,0,
26190089,"Minimalist space- Private entrance & bath, Parking",136163630,Jenny,,Wellington-Harrington,42.37919,-71.0961,Private room,107,1,140,2022-06-12,2.95,5,20,102,
33351519,Studio,261039449,Studio Allston Hotel,,West Cambridge,42.36417,-71.13637,Hotel room,352,1,0,,,5,300,0,Exempt: This listing is a hotel or motel
644018159990285361,"Private Bedroom, Bath in Luxury Cambridge Condo",462952833,James,,West Cambridge,42.36279,-71.1302,Private room,97,3,0,,,7,308,0,Str-000000
29794726,Two Beautiful Rooms in a Lively Fun Neighborhood,191407977,Jamil,,North Cambridge,42.39962,-71.11285,Private room,125,2,15,2022-05-28,0.40,3,68,4,
28542114,Somerville Apartment,91872854,Fionntán,,North Cambridge,42.39292,-71.09915,Private room,70,2,44,2022-06-09,0.98,2,185,4,
71017,Acadia Rm- near Tufts and Davis Sq.,361955,Nanan,,North Cambridge,42.39869,-71.1034,Private room,71,7,50,2022-05-26,0.36,4,306,3,
618440319925813406,Sunny Private Room in Shared Apt,2356643,MyBostonTrip,,Agassiz,42.39069,-71.09189,Private room,55,25,0,,,33,204,0,
34478538,"3 BR, 3 BTH. 2 parking. Harvard/MIT/Tufts/Casino",71947270,Jamie,,North Cambridge,42.39653,-71.10536,Entire home/apt,329,3,23,2022-05-16,0.61,1,4,6,
11850567,10m walk to Harvard/Train/Porter Sq.,34191455,Manoj,,Agassiz,42.38433,-71.11142,Private room,65,7,25,2022-06-18,0.33,8,2,2,
22085012,The Vintage Art House- half mile to Davis!,32712879,Kate,,North Cambridge,42.39253,-71.11186,Private room,54,10,66,2022-06-01,1.43,1,0,10,
20738325,Private room - walk to the subway,342545,Anjana And Karthik,,East Cambridge,42.38289,-71.0853,Private room,130,2,68,2022-06-20,1.17,5,30,24,
1106258,"Furnished Private cozyroom,walk toT-bus2MIt Harvrd",342545,Anjana And Karthik,,Wellington-Harrington,42.39112,-71.09074,Private room,50,60,75,2021-10-01,0.68,5,115,2,
9547330,Sun-filled Bdrm in a Vaccinated Family Home,19656428,Jen,,Agassiz,42.39121,-71.1,Private room,120,4,8,2022-05-05,0.11,2,41,2,
48178743,"Charming 1BR, Minutes from Union Square, Porter...",107434423,Blueground,,Agassiz,42.38771,-71.10052,Entire home/apt,228,32,1,2021-08-24,0.10,324,363,1,
564630324252268366,Beautiful Room Near T and Boston(2B),388872888,Yuping,,East Cambridge,42.38942,-71.08273,Private room,91,2,1,2022-03-25,0.33,7,126,1,
51259352,Awesome Room Near T and Boston(2A),388872888,Yuping,,East Cambridge,42.38782,-71.08227,Private room,80,2,9,2022-06-15,2.48,7,118,9,
13032590,3 bed apt next to T- fast wifi-off street parking,21745230,Jurek,,East Cambridge,42.38187,-71.07734,Entire home/apt,186,1,419,2022-06-17,5.75,19,226,69,STR-383106
649133652589841398,Unique Room in Allston Apartment,297860058,June Team,,West Cambridge,42.360022698829134,-71.12936413480182,Private room,61,91,0,,,44,293,0,
13201577,Sweet apt in Belmont 2-family on quiet street,39337116,Robin,,Strawberry Hill,42.38874,-71.17786,Private room,285,2,37,2022-06-19,0.53,1,140,11,
4924035,Holistic Living Center (Rear),7757356,Alan,,Strawberry Hill,42.37431,-71.15339,Private room,70,91,7,2022-03-30,0.08,1,29,2,C0258990491
16233671,Garden room next to T stop/bus hub.,21745230,Jurek,,East Cambridge,42.38185,-71.07693,Private room,85,2,51,2022-05-25,0.85,19,272,3,STR-383107
29082416,Brighton,16016039,Amaro,,West Cambridge,42.36203,-71.14292,Private room,81,29,76,2022-06-11,1.70,1,91,1,STR-410791
4525875,Charming & Historic 2 bed/2 bath w/ private patio,23462166,Corey,,East Cambridge,42.37866,-71.06452,Entire home/apt,399,4,67,2022-06-19,1.35,1,67,23,STR-399161
1365649,Victorian Arlington Apt. Near Cambridge & Transit,7412616,Jennifer,,North Cambridge,42.40451,-71.13559,Entire home/apt,160,4,108,2022-06-15,0.99,1,34,17,
17652280,"Newly Renovated 2bed, 2bath private apartment, minutes from Boston.",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,292,91,29,2019-02-27,0.47,84,210,0,
44203028,Luxury 4 bedroom home,160087066,Carey,,East Cambridge,42.37482,-71.05763,Entire home/apt,950,29,0,,,1,320,0,STR-420490
48040052,N1-Private Bedroom -Allston-Brighton- Clean & Safe,190891355,Abdurrahman,,West Cambridge,42.3603401184082,-71.1317138671875,Private room,79,29,16,2022-04-25,0.97,3,182,11,STR-418861
53092339,Lovely apt near Davis Square.,305678970,Kebert,,North Cambridge,42.40355,-71.12849,Entire home/apt,115,1,3,2022-05-29,0.52,1,5,3,
26753806,5⭐Bunker Hill Eco 1BR Globetrotter⭐Free Parking,11410590,Nika & Tony,,East Cambridge,42.3729,-71.06107,Entire home/apt,202,29,121,2022-04-30,2.55,2,181,2,STR-415978
548424627632198069,Thatch™ Newbury Street | One-Bedroom Apt. #5,814298,Thatch,,Area 2/MIT,42.34798,-71.08406,Entire home/apt,275,1,2,2022-05-09,0.86,35,117,2,Exempt: This listing is a hotel or motel
49031429,"The Barn"" a  unique stand alone home",10088581,Thomas,,North Cambridge,42.39821,-71.11944,Entire home/apt,130,10,5,2021-10-01,0.41,1,153,4,
2701124,Charlesview Suites Back Bay,13822322,Varouj,,Area 2/MIT,42.34492,-71.08482,Entire home/apt,280,29,78,2020-10-17,0.82,1,319,0,STR-416239
53804536,Modern Room in Allston,297860058,June Team,,Cambridgeport,42.35623,-71.13004,Private room,59,91,1,2022-05-25,1,44,295,1,
645099515070320806,BUNK BED in Luxury Somerville SHARED ROOM Condo -1,462952833,James,,East Cambridge,42.39219,-71.07703,Shared room,76,7,0,,,7,328,0,
21038943,Single room,46580723,Zong,,West Cambridge,42.3595,-71.12947,Private room,82,91,45,2022-03-18,0.78,2,365,1,
32031259,4C. Comfy private room by bus to Harvard/Porter,238798977,Michelle,,North Cambridge,42.40303,-71.14156,Private room,91,3,32,2022-05-29,0.78,11,62,2,
8949842,Charming Condo2 Easy access to Boston,14019224,Mont,,Strawberry Hill,42.3798,-71.16288,Private room,163,2,18,2022-05-30,0.25,3,347,5,
53625393,Private Bedroom Walk to Subway Free Parking,93503221,Lynne,,East Cambridge,42.38662,-71.08615,Private room,95,4,9,2022-06-05,1.42,7,156,9,
52352260,"Cute Private Room, Co-living Apt",2356643,MyBostonTrip,,Agassiz,42.39015,-71.09211,Private room,60,25,1,2021-10-31,0.13,33,206,1,
16203846,"Warm, Full Size Bed in a 2nd floor Unit",64899249,"Maria  ,",,Wellington-Harrington,42.38967,-71.09149,Private room,125,2,14,2022-05-15,0.22,16,289,5,
628300360502747892,"Private Room with porch,  close to Harvard /Train",34191455,Manoj,,Agassiz,42.38452,-71.10956,Private room,100,3,0,,,8,81,0,
53906226,Simple room for one person in Lower Allston,70796747,Lillian,,West Cambridge,42.35946,-71.13193,Private room,38,91,0,,,1,204,0,
29831173,Rose Room/Harvard Business School/free parking早餐方便,224379152,Tingying(Helen),,West Cambridge,42.35188,-71.15245,Private room,86,29,10,2022-04-10,0.23,3,299,2,
54053329,Peaceful Room near Tufts University,431932432,Qingde,,North Cambridge,42.4158,-71.12392,Private room,102,1,9,2022-06-19,2.08,3,347,9,
35547817,"Allston village, Boston University, near Harvard",30489899,Home On Blaine,,Riverside,42.36004,-71.12818,Private room,46,91,6,2022-01-25,0.16,4,264,2,
8954036,Charming Condo3 Easy access to Boston,14019224,Mont,,Strawberry Hill,42.37936,-71.16272,Private room,327,2,5,2019-05-20,0.07,3,347,0,
22327536,@3闪闪 sunny room near Tufts Cambridge Davis Sq.,161997023,Shine,,North Cambridge,42.4099,-71.13335,Private room,89,2,107,2022-06-19,1.97,4,114,14,
6823017,"Allston, Close to Harvard Business School + BU A",19548932,Yi,,Cambridgeport,42.35803,-71.12952,Private room,68,91,253,2019-10-25,3.14,1,278,0,Exempt: This listing is a unit used for furnished institutional or business stays
649160832948433890,Modern Room in Allston Apartment,297860058,June Team,,West Cambridge,42.35957961829903,-71.12951889693016,Private room,60,91,0,,,44,293,0,
8302913,Quiet Bedroom/Office near Tufts,43776266,Mark,,North Cambridge,42.41503,-71.11866,Shared room,92,1,77,2022-05-27,0.94,1,320,12,
33351298,Standard King Room,261039449,Studio Allston Hotel,,West Cambridge,42.36417,-71.13637,Hotel room,299,1,25,2022-03-20,0.80,5,300,4,Exempt: This listing is a hotel or motel
47425133,Classic furnished 1BR in Fenway in Brownstone Bldg,275849638,Steven,,Area 2/MIT,42.34742,-71.09253,Entire home/apt,340,1,57,2022-06-18,4.25,36,33,50,STR-438668
561129935725986512,Simple & Warm Private Room with Hardwood Flooring,2356643,MyBostonTrip,,Cambridgeport,42.34862,-71.122,Private room,70,25,0,,,33,185,0,
650772936763393088,Cozy apartment for you | 1 BR in Brighton,359229620,Laronna,,West Cambridge,42.361278841216006,-71.14577703621488,Entire home/apt,225,91,0,,,20,365,0,
23761920,The Barn,68375262,Elysabeth & Mike,,North Cambridge,42.41179,-71.15023,Entire home/apt,195,7,44,2022-05-31,1.18,1,85,13,
18929249,Bright & Beautiful Abode | near Boston,119774057,Len & Eugenia,,East Cambridge,42.38423,-71.07821,Entire home/apt,295,10,183,2022-06-04,2.98,1,243,40,
50583799,"Great Boston alternative, easy access to the city",88122407,Loretta,,North Cambridge,42.40736,-71.14268,Entire home/apt,211,2,28,2022-06-08,2.56,1,230,28,
37023405,Houseboat Slip Away: Cozy stay in the heart of the North End!,105620455,SleepAfloat,,East Cambridge,42.36335,-71.0506,Entire home/apt,160,1,22,2022-06-04,1.59,6,285,19,STR-446888
52524984,Private Room in Brighton,297860058,June Team,,West Cambridge,42.3491,-71.14748,Private room,51,91,0,,,44,322,0,
20917610,NEW Modern Apartment Near Boston & Harvard Square.,20322837,Mehmet,,Strawberry Hill,42.37223,-71.16115,Entire home/apt,152,4,136,2022-06-15,2.37,2,190,30,
1819994,"RIVERVIEWS-Walk Everywhere! Central, Safe LOCATION",9529655,Suzanne,,Area 2/MIT,42.34981,-71.09476,Entire home/apt,265,91,2,2018-05-24,0.02,4,295,0,
219956,SHRINE OF THE RED DIAMOND (Hózhóogo - “DP”),742815,“Jon”,,East Cambridge,42.38589,-71.08586,Shared room,22,91,95,2019-07-14,0.72,7,61,0,
25476466,"River Location, City Views-Safe, Walkable,Central!",9529655,Suzanne,,Area 2/MIT,42.3499,-71.09545,Entire home/apt,220,92,0,,,4,295,0,
51818063,Beautiful & Cozy Apartments in Fenway,158837906,Hashouki,,Area 2/MIT,42.34865,-71.10091,Entire home/apt,299,7,4,2022-05-30,1.85,41,325,4,Str-451827
33335608,The beautiful 2 beds in heart of Coolidge Corner.,251115821,Marina,,Cambridgeport,42.34148,-71.12502,Entire home/apt,300,2,27,2022-04-20,0.78,1,3,4,
1168079,SHRINE OF THE RED DIAMOND (無心の心 - “DP”),742815,“Jon”,,East Cambridge,42.38581,-71.08421,Shared room,22,91,32,2019-07-12,0.30,7,61,0,
1167970,SHRINE OF THE RED DIAMOND (नेति नेति - “DP”),742815,“Jon”,,East Cambridge,42.38611,-71.08585,Shared room,22,91,34,2019-07-19,0.31,7,61,0,
10986,North End (Waterfront area)  CLOSE TO MGH & SUBWAY,38997,Michelle,,East Cambridge,42.36377,-71.05206,Entire home/apt,135,33,2,2016-05-23,0.03,11,305,0,
649051957731389858,Modern Room in Mission Hill Apartment,297860058,June Team,,Area 2/MIT,42.337711474813986,-71.0830967814958,Private room,73,91,0,,,44,293,0,
48093229,Bi-Level Fenway Home w/ Roofdeck & Laundry in Unit,275849638,Steven,,Area 2/MIT,42.34964,-71.09285,Entire home/apt,915,3,83,2022-06-12,6.07,36,210,75,STR-438671
49332658,"Quaint Brookline 1BR near Coolidge Corner, by...",107434423,Blueground,,Cambridgeport,42.3393833,-71.11803259999999,Entire home/apt,187,32,0,,,324,258,0,
1482606,"Room 8 at Coolidge Corner, Brooklin",5014042,Yue Jin,,Cambridgeport,42.34044,-71.12589,Private room,95,3,9,2022-02-28,0.11,13,176,3,
46601936,Contemporary One Bedroom Apartment in Historic West End,22541573,Ken,,East Cambridge,42.36456,-71.06918,Entire home/apt,195,30,0,,,40,157,0,
17652453,"A Stylish Stay w/ a Queen Bed, Heated Floors; #13",22348222,Maverick,,Cambridgeport,42.34028,-71.12521,Entire home/apt,69,1,132,2022-06-03,2.12,84,310,32,
53061813,Private Entry Room w/Kitchen right off Newbury St.,230047699,Sangthip,,Area 2/MIT,42.35034,-71.08385,Private room,211,1,37,2022-06-16,5.21,2,322,37,STR-461580
569409818963492848,"Trendy Brookline Studio w/ Gym & W/D, steps to...",107434423,Blueground,,Cambridgeport,42.34097130000001,-71.1268875,Entire home/apt,160,32,0,,,324,316,0,
931311,"rm 11 at Coolidge corner, Brookline",5014042,Yue Jin,,Cambridgeport,42.33949,-71.12628,Private room,90,3,13,2020-06-27,0.17,13,177,0,
39812365,"Garden Studio nr Fenway, BU, min from C train,",43352820,Betsy,,Cambridgeport,42.34358,-71.12696,Entire home/apt,145,91,0,,,2,347,0,
931295,"room 3at Coolidge corner, Brookline",5014042,Yue Jin,,Cambridgeport,42.34044,-71.12589,Private room,125,2,18,2022-05-20,0.17,13,200,3,
648892026198685129,Unique Room in Mission Hill Apartment,297860058,June Team,,Area 2/MIT,42.3328,-71.10462,Private room,60,91,0,,,44,355,0,
36036969,AT Safe/Clean Studio With Flexible Cancellations! 3-41,244600805,Bay Village,,Area 2/MIT,42.34773,-71.06854,Private room,80,3,19,2022-06-02,0.55,18,125,2,Lb-101772
36622810,Boston Harbor 2 bedroom/2 bath with free parking,65820663,Elly,,East Cambridge,42.3765,-71.05067,Entire home/apt,333,2,154,2022-05-30,4.51,1,271,55,STR-400340
47092198,"Bright Brighton 1BR w/ W/D, Doorman, near T +...",107434423,Blueground,,West Cambridge,42.34727240000001,-71.1454898,Entire home/apt,192,32,0,,,324,298,0,
544686606795535057,"Ideal Back Bay Studio, steps from Newbury & T,...",107434423,Blueground,,Area 2/MIT,42.3511785,-71.0869735,Entire home/apt,226,32,0,,,324,35,0,
53027109,Sonder No. 284 Back Bay | Ground-Level Queen Room,224829568,Sonder (Boston),,Area 2/MIT,42.34999,-71.08555,Private room,299,2,0,,,22,336,0,LB-101745
46692672,New Homey 2B2B Apartment with One Parking,374689456,CambriBae,,Cambridgeport,42.3425,-71.11679,Entire home/apt,310,2,21,2022-06-05,1.12,8,27,15,
36621155,"Room in Boston Brownstone, 10min walk to Fenway",266312920,STARS Of,,Area 2/MIT,42.34548,-71.10788,Private room,119,2,4,2022-05-23,0.15,23,195,3,
39303278,"10min walk to Fenway,Longwood,renovated studio,T",266312920,STARS Of,,Area 2/MIT,42.34468,-71.10693,Entire home/apt,166,2,7,2022-06-08,0.27,23,203,5,
49188886,"Spacious Fenway 2BR w/Gym, steps from Fenway...",107434423,Blueground,,Area 2/MIT,42.34651,-71.10321,Entire home/apt,438,32,0,,,324,11,0,
17652711,"A Stylish Stay w/ a Queen Bed, Heated Floors; #17",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,84,1,123,2022-06-05,1.96,84,287,22,
48601455,Beautiful 1BR on Top Floor in Downtown Boston,275849638,Steven,,East Cambridge,42.35875,-71.05361,Entire home/apt,222,1,87,2022-06-11,6.59,36,185,81,STR-424138
45485448,Furnished First-Floor Studio in Coolidge Corner,31340713,Kama,,Cambridgeport,42.3423,-71.11943,Entire home/apt,100,30,0,,,21,173,0,
